,type,category,review,star
1541,LG전자 시네빔 PH550,별점,"멀리서도 잘보여요~ 대각선으로는 안쏴져요 (세로는 가능, 가로는 불가능)",평점5
1542,LG전자 시네빔 PH550,별점,잘 사용하고 있습니다 만족합니다,평점5
1543,LG전자 시네빔 PH550,별점,포장 배송속도 화질이 좋네요 ㅎㅎ,평점5
1544,LG전자 시네빔 PH550,별점,"배송 빨라서 좋았어요!
화질도 좋고 아주 만족합니당ㅎㅎㅎ
스크린에 쏴서 보니 화질이 훨씬 좋네요!!",평점5
1545,LG전자 시네빔 PH550,별점,"많은 일들을 이루고자 구매확정하고 물건 받았습니다.배송도 제품도 이상없이 잘 받았구요, 좋은 시간이 될거 같습니다.감사합니다.",평점5
1546,LG전자 시네빔 PH550,별점,빠른배송 제품상태도 너무좋아요.,평점5
1547,LG전자 시네빔 PH550,별점,"아빠가 너무 좋아하네요ㅎㅎ
화질도 좋고 배송 빨라서 더 좋고 잘 사용할께요!",평점5
1548,LG전자 시네빔 PH550,별점,아주좋아요 굳굳 잘산거같아요,평점5
1549,LG전자 시네빔 PH550,별점,배송이너무빨라요~^^감사합니다,평점5
1550,LG전자 시네빔 PH550,별점,빠르고 안전한배송 감사합니다!,평점5
1551,LG전자 시네빔 PH550,별점,좋아요. 빠른 배송 감사합니다.,평점5
1552,LG전자 시네빔 PH550,별점,대 만족입니다. 가격대비 성능^^ 완전 촥오입니다.,평점5
1553,LG전자 시네빔 PH550,별점,영화 잘봤어요 역시 영화관같은 분위기로 힐링됬어요,평점5
1554,LG전자 시네빔 PH550,별점,배송도 빨랐고 시네빔 영상도 기대했던화질보다 좋습니다. ^^ 감사합니다,평점5
1555,LG전자 시네빔 PH550,별점,최고에용ㅋㅋㅋ너무 좋아용!!,평점5
1556,LG전자 시네빔 PH550,별점,밝기도 좋고 화질도 좋고 아주 좋아요^^,평점5
1557,LG전자 시네빔 PH550,별점,맘에들어요 매일보고있어요,평점5
1558,LG전자 시네빔 PH550,별점,잘 받고 쓰고 있습니다! 감사합니다!,평점5
1559,LG전자 시네빔 PH550,별점,배송 빠르네요 많이파세요,평점5
1560,LG전자 시네빔 PH550,별점,빠른 배송 감사합니다~~~~~~,평점5
1561,LG전자 시네빔 PH550,별점,감사합니다잘쓰겟습니다,평점5
1562,LG전자 시네빔 PH550,별점,배송도 빠르고 상품도 너무 만족스러워요 빔이 잘나오고 또렷하게 잘 보여요 상담도 만족스럽고 사은품 스크린 포함하면 여기가 최저가입니다 당장 사세요!,평점5
1563,LG전자 시네빔 PH550,별점,"사이즈도 제가 원하던 사이즈에여_^^
유용하게 잘쓸듯!!",평점5
1564,LG전자 시네빔 PH550,별점,배송 빠르고 친절하심!,평점5
1565,LG전자 시네빔 PH550,별점,배송 완전 빨라요ㅋㅋ,평점5
1566,LG전자 시네빔 PH550,별점,영화관이 따로없어요! 당분간 영화관은 안갈듯 ㅎㅎ,평점5
1567,LG전자 시네빔 PH550,별점,배송이 무지빠르네요,평점5
1568,LG전자 시네빔 PH550,별점,작년에도 같은 제품 구매를 했었는데 만족스러워서 또 구매했습니다 다른 곳보다 저렴하게 구매했습니다.,평점5
1569,LG전자 시네빔 PH550,별점,"삼각대와 usb까지 잘 배송왔습니다!
배송도 다음날 바로 왔네요ㅎㅎ
방안에 스탠드 조명을 켠 상태로도 선명하게 잘 보이네요",평점5
1570,LG전자 시네빔 PH550,별점,정말 너무너무 강추합니다 배송은 3일 걸렸습니다,평점5
1571,LG전자 시네빔 PH550,별점,나무좋아요 아이폰 쓰는데 블루투스 연결이 안되었어요 ㅠ 상담사 확인하니 동글?? 요런거필요하다고 ㅋ 갤럭시는 된댜요 ㅋㅋ 상담 친절해주셔서 감사합니다,평점5
1572,LG전자 시네빔 PH550,별점,일반 책사이즈보다 약간 작은 사이즈로 휴대하기 편한 제품입니다. 초보자도 작동하기 쉽고 가성비 좋은 제품입니다.,평점5
1573,LG전자 시네빔 PH550,별점,배송고 빠르고 제품도 매우 만족합니다.아이가 특히 매우 좋아합니다,평점5
1574,LG전자 시네빔 PH550,별점,가격대비 만족입니다! 주말의 삶이달라졌어요 ㅠㅠㅠ 누군가가 빔이 있을때외 없을때가 다르다는데 너무 좋아요 ㅠㅠ 화질도 너무 만족합니다!,평점5
1575,LG전자 시네빔 PH550,별점,좋습니다좋아요ㅎㅎㅎ,평점5
1576,LG전자 시네빔 PH550,별점,"배송도 빠르고
제품 자체도 만족하며 사용중 입니다 .
감사합니다",평점5
1577,LG전자 시네빔 PH550,별점,안샀으면 정말 후회할뻔 했어요 사세요 두번 사세요,평점5
1578,LG전자 시네빔 PH550,별점,이정도가격에 이정도만족이면 훌륭합니다,평점5
1579,LG전자 시네빔 PH550,별점,기대만큼이나 좋습니다^^화질도 좋고 캠핑때 사용하려고 구입했습니다^^ 잘 사용하도록 하겠습니다.,평점5
1580,LG전자 시네빔 PH550,별점,누워서 천장에 쏴서 보니까 좋네요 안 어두울 때 어두울 때,평점5
1581,LG전자 시네빔 PH550,별점,아주 맘에 들어요 배송 빨랐어요,평점5
1582,LG전자 시네빔 PH550,별점,잘받았습니다 생각한것 보단 평범한것 같지만잘 쓰겠습니다^^,평점5
1583,LG전자 시네빔 PH550,별점,빠른 배송에 감사합니다. 사용전인데 아담해요. 기대됩니다.,평점5
1584,LG전자 시네빔 PH550,별점,강추강추. 택배도 빠르고 가성비도좋고 구성품도 마음에 들고 오자마자 영화 봐로 봤네여 ㅋㅋ너무 좋습니다 홈시네마의 완성 ㅋㅋㅋ,평점5
1585,LG전자 시네빔 PH550,별점,굿굿굿 집이 영화관이 됬네요~,평점5
1586,LG전자 시네빔 PH550,별점,좋아요 굿굿 화질도 좋아요 영화관입니다ㅋㅋ,평점5
1587,LG전자 시네빔 PH550,별점,좋습니다. 좋아요. 굿입니다.,평점5
1588,LG전자 시네빔 PH550,별점,잘 받았습니다. 감사합니다.,평점5
1589,LG전자 시네빔 PH550,별점,좋습니다. 배송도 빠릅니다.,평점5
1590,LG전자 시네빔 PH550,별점,너무 잘나오고 너무좋아요,평점5
1591,LG전자 시네빔 PH550,별점,사진이랑 똑같아요 좋아요,평점5
1592,LG전자 시네빔 PH550,별점,최고최고 너무좋아요 강추,평점5
1593,LG전자 시네빔 PH550,별점,너무너무 만족스러워요,평점5
1594,LG전자 시네빔 PH550,별점,배송도 빠르고 상담도 친절히 해주셔서 감사했어요~~^^,평점5
1595,LG전자 시네빔 PH550,별점,최곱니다다촣습니다.,평점5
1596,LG전자 시네빔 PH550,별점,구성이나 가격이나 제품이나 모든게 참 좋네요.,평점5
1597,LG전자 시네빔 PH550,별점,정말 산거후회 1도없이 너무 좋습니다! 감사합니다 ㅎㅎ,평점5
1598,LG전자 시네빔 PH550,별점,화질너무좋고완전 만족스럽습니다👍👍👍,평점5
1599,LG전자 시네빔 PH550,별점,삼각대 세트로 오늘 받았습니다. 총알배송 감사합니다. 사용해보니 제품에도 이상없습니다.,평점5
1600,LG전자 시네빔 PH550,별점,"다나와 최저가 42만원 (삼각대 같은 사은품 포함) 이었는데
다 빼고 369,000원에 사게 되서 너무 좋네요 근 한달 검색했던거 같은데 최저가에요",평점5
1601,LG전자 시네빔 PH550,별점,빠른 배송과 문의에 친절한 답변 감사드립니다.,평점5
1602,LG전자 시네빔 PH550,별점,배송이 정말 빨랐고 상담도 정말 친절히 해 주셨어요! 정말 마음에 들지만 키트에 포함된 삼각대는 정말 별로입니다ㅠㅠ나머지는 정말 만족스러워요! 삶의 질이 확 올라갔어요!,평점5
1603,LG전자 시네빔 PH550,별점,"매우매우매우 만족합니다, RF단자와 연결할수잇어서 좋습니다",평점5
1604,LG전자 시네빔 PH550,별점,"빠른 배송 감사드리고, 선명도도 마음에 드네요. 가성비도 좋다고 판단합니다. 감사합니다.",평점5
1605,LG전자 시네빔 PH550,별점,정말 조아요 ㅋㅋㅋ88,평점5
1606,LG전자 시네빔 PH550,별점,마음에 들어요ㅎㅎㅎ,평점5
1607,LG전자 시네빔 PH550,별점,너무 좋아요 !! 삶의 질 향상 ㅠㅠ !! 화질도 진짜 좋아요,평점5
1608,LG전자 시네빔 PH550,별점,"이걸로 아이언맨 보는데 화질도 좋고 너무 좋네요ㅎ스피커 없어도 괜찮은 것 같아요ㅎㅎ최저가에 구매했는데, 배송도 빠르고 사은품으로 온 스크린도 빠르게 배송되어서 둘 다 주문 다음 날 왔어요:)80인치 딱이네요ㅎㅎ",평점5
1609,LG전자 시네빔 PH550,별점,아직 사용전이라 포장은 뜯지 않았는데 우선 배송이 총알 배송이라 마음에 들었어요!주문하고 바로 다음날 받았어요~빠른 배송만큼 제품도 이상 없으리라 믿습니다. 감사합니다.,평점5
1610,LG전자 시네빔 PH550,별점,아니 화질도 생각보다 너무좋고 ㅠㅠㅠ 삶의 질이 쑥쑥 올라가네요 ㅠㅠㅠ 밝기도 진짜 충분해요!!! 좋은 가격 좋은 상품 감사합니다!!,평점5
1611,LG전자 시네빔 PH550,별점,배송 빠르고 화질이 뛰어납니다 감사합니다,평점5
1612,LG전자 시네빔 PH550,별점,빠른배송 감사합니다.포장 상태도 좋았 습니다.제품도 만족스럽니다. 많이 파시고 번창하세요,평점5
1613,LG전자 시네빔 PH550,별점,잘쓰고있어요♡♡ 유튜브에 뢀라블리 치시면 후기영상 있어요!,평점5
1614,LG전자 시네빔 PH550,별점,빠른배송 너무 감사드리고 좋은상품 판매해주셔서 감사합니다 ㅎㅎ,평점5
1615,LG전자 시네빔 PH550,별점,배송도 배송이지만 저 포장을 좀 보세요 너무 안전하게 잘왔습니다 ㅠㅠ,평점5
1616,LG전자 시네빔 PH550,별점,"배송도빠르고 좋은제품 감사합니다
섹소폰 연습용으로 구입하였는데
dtv도 잘나오고 덤으로 보게되어
아주 기분 좋습니다.감사합니다
많이 많이 파셔요",평점5
1617,LG전자 시네빔 PH550,별점,"배송도 빠르고 화질도 좋네요 ㅎㅎ
소리는 괜찮지만 외장스피커를 쓰면 더 좋을거 같네요 ㅎㅎ",평점5
1618,LG전자 시네빔 PH550,별점,역시 LG 싸랑해요~~ LG~^^,평점5
1619,LG전자 시네빔 PH550,별점,좋아요 잘쓰고있습니다 작고 좋아요,평점5
1620,LG전자 시네빔 PH550,별점,"너무너무너무 만족스러워요.
디자인도 예쁘고 저렴한 가격에 득템한 기분입니다!!!
판매자님 감사합니다♡♡♡
지인들한테 추천많이해드릴께요!!!",평점5
1621,LG전자 시네빔 PH550,별점,배송 잘 왔습니다. 좋은 제품 잘 쓰겠습니다~,평점5
1622,LG전자 시네빔 PH550,별점,크기도 마음에 들고 모두 다 마음에 듭니다.,평점5
1623,LG전자 시네빔 PH550,별점,감사합니다 빠른배송 고맙습니다!,평점5
1624,LG전자 시네빔 PH550,별점,"감사합니다 잘 쓰겠습니다
생각 했던 것 보다 더 좋습니다
정말 만족합니다~~^^",평점5
1625,LG전자 시네빔 PH550,별점,"무료 퀵배송이 가능하고, 안전하게 빠른 배송 해주신 점, 상담을 친절히 도와주신 점 모두 다 감사합니다. 성능도 정말 좋네요 ^^",평점5
1626,LG전자 시네빔 PH550,별점,"배송이 너무 빨라서 좋았어요. 가격도 제일 싸고, 또한 사은품도 주고 여기가 제일 가격이 좋아요.
사은품도 바로와서 좋아요. 감가합니다.

일단 hdz급이라 화질으 별로 일 것 같았는데, 화질 넘 좋네요. 감사합니다. ㅎㅎ",평점5
1627,LG전자 시네빔 PH550,별점,친구 선물로 샀는데 안전하게 잘 배송됐다고 합니당ㅎㅎㅎ감사합니다,평점5
1628,LG전자 시네빔 PH550,별점,"넘조아욥 ㅠㅠ!!
집에서 쓰기도 밖에서 쓰기도 짱짱",평점5
1629,LG전자 시네빔 PH550,별점,해상도가 너무 좋습니다 그리고 디자인도 너무 좋습니다,평점5
1630,LG전자 시네빔 PH550,별점,"너무 좋은 상품을 좋은 혜택 , 빠른 배송으로 잘 받았습니다. 브랜드와 판매자님의 신뢰도 업되고, 좋은 선물이 될 것 같습니다. 감사합니다^^",평점5
1631,LG전자 시네빔 PH550,별점,배송도 빠르고 문의에 대한 답변도 빠르고 바로바로 처리해 주셔서 좋네요.스크린은 생각보다 커요. 사은품도 좋네요. 감사합니다^^,평점5
1632,LG전자 시네빔 PH550,별점,"추석 연휴 전에 시켜서 받아보고 싶었는데 빠른 배송 감사합니다

결혼선물로 선물받아 너무 행복해요

잘 쓰겠습니다 감사합니다!!!",평점5
1633,LG전자 시네빔 PH550,별점,배송 빨라서 좋아요 ㅎㅎㅎ,평점5
1634,LG전자 시네빔 PH550,별점,이거 좋아 정말 좋아,평점5
1635,LG전자 시네빔 PH550,별점,"아트합니다. 업체의 대응도 확실하고, 배송도 기가막히고, 제품도 좋지만 업체가 아트합니다.",평점5
1636,LG전자 시네빔 PH550,별점,잘 받았습니다•ᴗ•,평점5
1637,LG전자 시네빔 PH550,별점,"스크린 없이 장롱에 했는데도 너무 선명하고 밝고 좋아요!
이 가격에 이렇게 싸게 사다니ㅜㅜㅠㅠㅠㅠㅠㅠㅠㅠ
넘 좋습니다아",평점5
1638,LG전자 시네빔 PH550,별점,"Ph 550 받았습니다 너무 잘 쓰고 있어요 ㅎㅎㅎ 최고입니다
배송상태도 너무 좋고 최고입니다!",평점5
1639,LG전자 시네빔 PH550,별점,조아요 추천해요 추천 조아요,평점5
1640,LG전자 시네빔 PH550,별점,빠른배송 좋아욯ㅎㅎㅎㅎ,평점5
1641,LG전자 시네빔 PH550,별점,좋습니당 ㅎㅎㅎ!! 너무 좋아요 ㅎㅎㅎ,평점5
1642,LG전자 시네빔 PH550,별점,좋아요 아주 좋아요,평점5
1643,LG전자 시네빔 PH550,별점,빠른배송 감사합니다~배송하기 전에 먼저 연락주셔서 감사합니다,평점5
1644,LG전자 시네빔 PH550,별점,좋아요좋아요 그리고 좋아요,평점5
1645,LG전자 시네빔 PH550,별점,죠아여죠아여죠아여여,평점5
1646,LG전자 시네빔 PH550,별점,빠르고 좋네요 감사합니다.빠르고 좋네요 감사합니다.,평점5
1647,LG전자 시네빔 PH550,별점,조아요 조아 조아요 조아,평점5
1648,LG전자 시네빔 PH550,별점,좋아요좋아요좋아요좋,평점5
1649,LG전자 시네빔 PH550,별점,좋아여 좋아여 좋아여,평점5
1650,LG전자 시네빔 PH550,별점,좋아요!좋아요좋아요좋아요!,평점5
1651,LG전자 시네빔 PH550,별점,Lg good good good good,평점5
1652,LG전자 시네빔 PH550,별점,좋아요~좋아요~좋아요~좋아요~,평점5
1653,LG전자 시네빔 PH550,별점,조아조아조아조아조아조아,평점5
1654,LG전자 시네빔 PH550,별점,좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요,평점5
1,LG전자 시네빔 PH550,별점,"7일에 물건발송은 빨리해주셨는데 , 설날이후로 물량이 많이 쌓여있었던건지 주말껴서 어제 받았어요 ! PH550은 같은 브랜드 LG빔 예전 쓰던 빔이랑 크기부터 차이가 나긴한데 미니사이즈라 아담하기도하고 귀여워요 . 가볍기도하고 캠핑할때 휴대성으로는 갑인듯 ! 다만 기존꺼보다 아래사양이라그런지 몰라도 선명하긴데 흐리멍텅한 색감이 마음에 안들더라고요. 이것저것 설정으로 모드랑 선명도랑 색상 등등 만지니까 그나마 나아졌음 ! 그리고 스크린쉐어기능이 빔에 내장되어 있어서, 따로 미라캐스트나 구글 크롬캐스트 같은걸 안써도 (아이폰은 호환가능 액세서리 써야된데용) 안쓰는 삼성 공기계로 와이파이 잡은후 스크린미러링 어플받아서 연동하니까 버벅거림 없이 잘 뜨고요 SK옥수수도 영상을 HD모드로 설정해서 화면돌리니까 꽤 갠츈 하네요 !",평점4
2,LG전자 시네빔 PH550,별점,티비대신 빔프입문햇습니다 화질은 좋지도 나쁘지도 않고 첨사용해보는거라 잠깐 어리버리햇지만 사용법 간단하고요 대신 기타 기기들과 연결할 선은 따로 구매하셔야 하는데 저는 다이소에서 구매햇고 작동 잘되고잇어요. 무선으로 호환도 되긴하는데 음성과 화면 싱크가 한박자 느려서 앞으로도 무선으로 쓸일은 없을것 같아요. 낮시간에는 암막커튼 치고 볼 수 있고 저녁시간에는 사진과 같아요 아파트 거실 아트월에 쏴보고 안되겟으면 스크린 사려고 했는데 안사도 될거같네요ㅎㅎ 거실에 침대가 있어서 거실 모서리쯤 책장선반에 올려놓고 대각선으로 쏘니까 요정도 형태로 나옵니다. 입문으로 산거라 몇년 잘 쓰고 담번에는 화질좋고 천장고정식인 고렴이 도전해보고싶네요 :-),평점4
3,LG전자 시네빔 PH550,별점,"휴대폰 미러링해서 TV보다가 급하게 사진을 찍어서 영화화면은 아니지만 화질도 괜찮고 화면도 크고 좋네요.
빔살려고 몇달 고민했는데 FHD, TV 등 비교하다가 가격대비 괜찮은것 같아서 결정했습니다. 진작 살껄 하는 생각이 드네요. 소리가 작다, 소음, 화질이 어떻다..이것저것 비교하다보면 한도 끝도없고 제가 막귀라서 그런지 빔이 가까이 있어서 그런지 생각보다 소리가 안들릴정도는 아니고 영화보실땐 스피커 연결하시면 더 좋겠다정도? 소음도 소리랑 겹치니까 거의 모르겠구요. 화질도 FHD쓰다가 HD보면 차이가 있겠지만 큰 기대를 안해서 그런지 만족스럽구요. 다 필요없고 그냥 직접 써보시는게 젤 좋을것 같네요. 올해 구입한 물건중에 젤 잘산거 같음.",평점4
4,LG전자 시네빔 PH550,별점,"사용해보면서 느낀 단점을 써보겠습니다.

1. 자체 화면 크기 조절이 안되어 원하는 화면 크기를 얻기 위해서 자리를 조정해야하는데 방 같이 좁은 곳은 힘든 경우가 있다.
2. 일반 벽지에 봐도 볼만한 화질이긴 하지만 확실히 스크린을 쓰는 것이 좋을 것 같다. 하지만 방에 따라서 스크린 쓰는 것이 불가능할 때에는 그냥 이 화질로 만족하는 수밖에...
3. 프로젝터의 열기가 생각보다 장난아니다. 방에서 켜고 본다면 찜질방 된다. 방에 에어컨이 있거나, 겨울이라면 좋네요.
4. 작은 소리로 시청하기엔 프로젝터 소음이 있다. 프로젝터 소음이 없을 수 는 없겠지만 그 프로젝터가 귀에 가까이 있다면 충분히 거슬릴만한 소음입니다.",평점4
5,LG전자 시네빔 PH550,별점,"배송 안전하게 잘 왔어요
제품이 작고 이뻐서 휴대하기는 좋습니다.
핸드폰 화면공유로 테스트만 잠깐 해보느라 화면 사진은 못찍었어요..주말에 글램핑 갈때 가져가 사용해보려구요~테스트하면서 느낀게 음량이 조금 아쉽다..따로 스피커를 쓰는게 좋겠다였구..
소음은 있었으나 크게 거슬리지는 않았어요
화질은 기대가 너무 컸는가~ 그닥 ..특히 자막이나 좀 답답했지만 가격대비 그냥저냥 쓸만하다~ 요정도 느낌을 받았어요~",평점4
6,LG전자 시네빔 PH550,별점,"수많은 리뷰 그대로 화질은 굿굿이지만 블루투스 스피커&화면 싱크 안맞는거는 아쉽네요. 0.1초 정도 어긋나서 그냥 스피커 선 연결해서 봅니다.

미니빔은 사고싶은데 괜히 돈 아끼겠다고 저렴한거 샀다가 후회하느니 한번살때 똑똑한걸로 사자 싶어서 lg로 결정했는데 잘한거같아요. 조작도 쉽고 사이즈도 정말 작아서 여행갈때도 가져갔었어요.

블루투스는 스피커 연결만되고 . 그래도 전체적으로는 만족합니다.",평점4
7,LG전자 시네빔 PH550,별점,"LG시네빔 550루멘 블루투스,스크린쉐어,자체스피커내장, 내장배터리 등등
팔방미인과같아 여러분야에서 좋은기는을 갖고있습니다. 다만, 빔선택에 있어 가정용인지
거실용인지 고르기가 쉽지않더군요
역시 거실에서 불키고 대화면 120인치에 쏘니까 희미하게 보이긴하는데 볼수있을정돈 아니네요 불이 거의 없어야 선명하게 잘보입니다.
거실용 TV 대용으로 쓰기에는 어려워보이지만 영화용도나 아이들 보여주기용으로는 최고인거같습니다.",평점4
8,LG전자 시네빔 PH550,별점,"빛이 있고 없고의 차이가 확연하네요. 없어도 생각보다 볼 만 하지만, 암막이 되면 확 차이가 생겨요. 화질은 FHD가 아니라 아쉽지만 감안하고 산거라 후회는 없어요. 굉장히 오랫동안 고민하다 결정한 제품으로 아주 마음에 들어요. 빔프로젝트를 고민하시는 분들은 이 제품으로 고민하지 마시고 구매하셔도 좋을것 같습니다. 배터리는 아직 무선으로 사용 해보지 않아서 오래가는건 확인을 못했어요. 무게는 초가볍진 않지만 한손으로 들기에 충분히 작고 가벼워요. 와이프랑 덕분에 영화관에 온 것처럼 즐겨 사용하고 있어요. 다만 스탠드는 꼭 구매하세요 ㅎㅎ 배송은 출고가 바로 되서 좋았구요. 택배사의 배송도 빨라서 좋았습니다. 코로나로 힘든 시기이지만 화이팅입니다~",평점4
9,LG전자 시네빔 PH550,별점,굳이 이게 필요한가 싶어 오랜 고민 끝에 구매했는데 대박입니다. 천장 가까운 높이 수준으로 높여놓으니 누워서 보기 편하고 TV랑 다른 만족감을 보입니다. 누워서 모든 영상 시청 가능하니 자취생에게 이보다 만족할 수가 없습니다. 코로나 바이러스 때문에 가뜩이나 바깥은 위험한데 이 제품만 있다면 집 밖으로 나가기 싫어서 코로나 바이러스도 예방 가능합니다. 다만 사운드가 아쉬워 만족도 별 네개 반 정도 생각되는데 네개 반이 안돼서 네개 드립니다. 여러모로 추천합니다!!,평점4
10,LG전자 시네빔 PH550,별점,빔 프로젝터 고민 많이 했는데 맘에 들어요 일단 크기가 작아서 여기저기 옮겨서 사용하기 편하고 여러 장비랑 호환 되는것도 좋구요 가정용으로는 첫 프로젝터여서 다른 제품들과 비교할순 없지만 어두운데서 스크린에 쏴보니 영화관 같네요 팬돌아가는 소리는 좀 나긴 하는데 동영상 사운드 나오면 묻히는거 같아요 배송도 빠르고 안전하게 해주셨어요,평점4
11,LG전자 시네빔 PH550,별점,"조금 더 써봐야 알겠지만, 현재로써는 매우 만적입니다. 한달 넘게 고민한게 무색할정도에요~~

사운드는 듣던대로 작고 음질이 안좋지만, 어차피 블루투스 스피커 있어서 알고 샀구요 . 삼각대랑 같이 사니 싱크도 잘 맞습니다. 그리고 벽에 쏴도 아주 선명하구요.

또, 시킨지 몇일안되서 배송되고, 포장도 꼼꼼해서 더욱 기분좋게 받았습니다. 많이 파셔요!!!",평점4
12,LG전자 시네빔 PH550,별점,"꽤 옛날 상품이라 화질이 더 좋은 새로나온 쪽과 고민하다 이쪽으로 샀어요.
화질은 옛날 드라마 화면 같은 느낌입니다. 최신 드라마같은 선명한 화질을 원하시는 분들은 새 모델쪽을 구입하시길 추천드리고, 그보다는 옛날 티비 감성처럼 화면의 은은함을 좋아하신다면 이 모델을 추천드려요.
추가로, 해외 메이커 노트북을 쓰시거나 핸드폰이 LG, 삼성이 아닌 경우엔 서비스가 다소 미흡하니 무선보다는 유선 연결쪽을 추천드립니다.",평점4
13,LG전자 시네빔 PH550,별점,"저렴하게 구매했습니다.
빔프로젝트 구매허려고 이것저것알아보니 평도 좋고 화질등 좋다고해서 빔못알이지만 이걸로 구매했어요
먼저 어화관처럼 선명하고 기기 못다뤄도 이것저것 누르면 작동익혀요.
약간의 단점이라면 바람소리 빔 소리가 거슬리네요.
원래 티비도 소리 작게하고 듣는 편인데 이것 작게하먿
기기소리때문에 잘 안들려 사운드를 높이게 되네요.
여튼 뽕 뽑으려면 부지런히 볼려구요",평점4
14,LG전자 시네빔 PH550,별점,배송은 다음날 바로 도착했구요..화질도 너무 좋아요 부모님 사드렸는데 화면이 크고 좋다며 너무 만족해 하셨어요 무선도 너무 잘되고 크기가 일단 생각보다 너무 가벼웠구요. 저희집에 예전에 쓰던 빔에 비하면 너무 깔끔하고 작고 간단해요..hdmi선 연결해서 티비 보고 있는데 티비는 예전모델이라 선명하지 않아서 답답했는데 티비보다 화질이 더 좋은거 같아요~ 너무 강추합니다..완전 만족이요~,평점4
15,LG전자 시네빔 PH550,별점,딜 덕분에 평소보다 가격 저렴하게 잘 샀네요~기존에 쓰던 스마트빔 고장으로 찾다가 구매했는데 만족스럽습니다~안드로이드 폰이랑은 연결이 바로 되네요!약간의 버벅거림은 있지만 만족스럽습니다 화질도 좋고 화면도 커서 티비랑 다름 없는것 같아 좋아요!영화보는 목적으로 구매했는데 핸드폰 어플로 이용하면 티비도 볼 수 있어서 다양하게 이용 할 것 같아요!사용하다 단점은 또 보이겠지만 문제만 없으면 좋겠습니다ㅠㅠ,평점4
16,LG전자 시네빔 PH550,별점,"캠핑 갈때 들고가려고 구입했어요.
저가형 중국산 구입후 조잡한 사용법에 작동이 되지않아 시네빔으로 갈아탔습니다.
조작이 간단하고 엘지라 믿음이 갑니다.
낮에 테스트했는데 화면이 어느정도 보입니다.
한가지 단점은 아이폰유저는 연결이 안됩니다.
집에있는 안드로이드 공기계로 테스트 .
많이 파세요^^",평점4
17,LG전자 시네빔 PH550,별점,"사용하기 쉽고 설치도 쉬워요. 연결방법도 쉽구요화질도 보시다시피 꽤 만족스럽습니다~!!별하나 뺀이유는 생각보다 블루투스 연결이 잘 안되더라구요.삼성 노트8, 노트9, 그램 17인치,삼성 노트북, 스피커 go pk7 있었구요. 갤노트와 스피커은 연결이 무난했던것 같은데 삼성노트북은 블루투스 기능이 있음에도 연결이 안됐고, 그램 17은 19년 1월 상품인데도 자동연결이 안됐고 수동으로 연결해도 몇번을 시도해야 연결이 됐습니다. 어쨌든 블루투스 연결외에는 만족합니다~~",평점4
18,LG전자 시네빔 PH550,별점,삶의 질이 오만배는 높아질 것 같아요. 화질 밝기 명암비도 가격대비 만족스럽습니다. 기본 파우치조 정말 귀여워요! ㅋㅋ 다만 수평 키스톤만 조절 가능하고 수직 키스톤은 불가한 점이 아쉽습니다ㅜㅠ 시야 기준으로 좌우 옆으로 멀어질수록 왜곡이 생겨 거슬리게 되네요. 구매하시는 분들 참고하시면 좋을것같아요!,평점4
19,LG전자 시네빔 PH550,별점,처음엔 반신반의 였긴했는데~~그래도 역시LG메이커구매하길잘한듯해요배송에있어 물품 일시품절이라 지연배송도 되구~추가 구매한 빔전용 고급 삼각대가 배송 착오로 오지않아서 전화해서 다시 받는데까지 오래걸리긴했어도서비스로 파우치랑 빔전용 파우치도 받고 전화도 친절히받아주시고 만족해요~만약 불친절했다면 ~~아마도~~~그래도 친절하고 지연이랑 착오미배송에 대한 서비스품목챙겨주셔서~ 기분좋아졌습니다자체스피커랑 노트9이라서 스마트뷰 연결해서 봤는데화질 선명하고 끊기는거 없고 소리도 괜찮구 좋아요^^추천할만해요~다만ㅋ조금 아쉬운건 스크린세트로 구매했는데 스크린걸이용 삼각대가 기스가 조금씩있어서~뭐 사용하는데 이상없고~하니 ㅋ가격대비 어차피 기스는 갈꺼니까~그래도다음부턴 꼼꼼한 검수^^부탁드려요,평점4
20,LG전자 시네빔 PH550,별점,"20만원대 프로젝터 쓰다가 이제품을 쓰니확실히 픽셀이 작아서 화질이 좋습니다.자막도 무난히 볼수가 있구요,저는 삼성갤럭시 S7쓰는데 미러링도 잘됩니다.스피커는 블루투스 연결하면 영상과 음성이 맞지 않는거 같아서 그냥 이어폰 단자에 AUX케이블로 연결했더니 잘 맞습니다.",평점4
21,LG전자 시네빔 PH550,별점,우선 배송이 엄청 빨랐어요. 사이즈도 작아서 여행갈때도 들고가기 좋을거같아요.디자인도 예쁘구요. 처음 시작할때 헤매는 바람에 짜증좀 났지만 하고나니 엄청 뿌듯하네요ㅋ불끄고 보면 생각보다 선명하게 나와요.대체적으로 만족합니다.,평점4
22,LG전자 시네빔 PH550,별점,"완전히 어두워야 보일 줄 알았는데 어느정도 빛이 있어도 잘보였어요.
화면크기나 화질도 만족만족!!! 핸드폰이랑 스피커랑 동시 블루투스 가능하구요. 삶의 질이 높아질 것 같아요. 보는 내내 감탄 했습니다~~단점이라면 팬 돌아가는 소리가 좀 큽니다.",평점4
